last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Sanford,Marshall,NA,NA,Mark,Mark Sanford,1960-05-28,M,rep,SC,1,NA,Republican,https://sanford.house.gov,2211 Rayburn House Office Building; Washington DC 20515-4001,202-225-3176,NA,http://sanford.house.gov/rss.xml,RepSanfordSC,RepSanfordSC,RepSanfordSC,UCS33edNAxXe2pyFbnUUcZWA,S000051,01012,N00002424,NA,H4SC01073,6513,400607,21991,Mark Sanford,NA,29565,Mark Sanford
Smith,Jason,T.,NA,NA,Jason Smith,1980-06-16,M,rep,MO,8,NA,Republican,https://jasonsmith.house.gov,1118 Longworth House Office Building; Washington DC 20515-2508,202-225-4404,NA,http://jasonsmith.house.gov/rss.xml,RepJasonSmith,repjasonsmith,RepJasonSmith,UCzj9-27Lr4gcqopmZAobXXg,S001195,02191,N00035282,NA,H4MO08162,71083,412596,59318,Jason Smith (Missouri representative),NA,21373,Jason Smith (politician)
Booker,Cory,Anthony,NA,NA,Cory A. Booker,1969-04-27,M,sen,NJ,NA,2,Democrat,https://www.booker.senate.gov,359 Dirksen Senate Office Building Washington DC 20510,202-224-3224,https://www.booker.senate.gov/?p=contact,NA,SenBooker,NA,SenCoryBooker,UC6FlymqNS1VettnVZa7goPA,B001288,02194,N00035267,S370,S4NJ00185,84679,412598,76151,Cory Booker,NA,41308,Cory Booker
Clark,Katherine,M.,NA,NA,Katherine M. Clark,1963-07-17,F,rep,MA,5,NA,Democrat,https://katherineclark.house.gov,1415 Longworth House Office Building; Washington DC 20515-2105,202-225-2836,NA,NA,RepKClark,CongresswomanClark,NA,UCgaI52w7QKI8LtkSeCCmSuw,C001101,02196,N00035278,NA,H4MA05084,73178,412600,35858,Katherine Clark,NA,21375,Katherine Clark
Byrne,Bradley,NA,NA,NA,Bradley Byrne,1955-02-16,M,rep,AL,1,NA,Republican,https://byrne.house.gov,119 Cannon House Office Building; Washington DC 20515-0101,202-225-4931,NA,NA,RepByrne,RepByrne,NA,UCRUXmqQbrKo0T6xi_GT7TEA,B001289,02197,N00035380,NA,H4AL01123,73486,412601,27584,Bradley Byrne,NA,21376,Bradley Byrne
Brat,David,Alan,NA,Dave,Dave Brat,1964-07-27,M,rep,VA,7,NA,Republican,https://brat.house.gov,1628 Longworth House Office Building; Washington DC 20515-4607,202-225-2815,NA,NA,RepDaveBrat,RepDaveBrat,NA,NA,B001290,02203,N00036013,NA,H4VA07143,75248,412605,152270,David Brat,NA,21553,Dave Brat
Norcross,Donald,W.,NA,NA,Donald Norcross,1958-12-13,M,rep,NJ,1,NA,Democrat,https://norcross.house.gov,1531 Longworth House Office Building; Washington DC 20515-3001,202-225-6501,NA,NA,DonaldNorcross,DonaldNorcrossNJ,NA,UC7kXK_PyDiOT8YrdP0jYZHw,N000188,02202,N00036154,NA,H4NJ01084,76311,412606,116277,Donald Norcross,NA,21536,Donald Norcross
Adams,Alma,NA,NA,NA,Alma S. Adams,1946-05-27,F,rep,NC,12,NA,Democrat,https://adams.house.gov,222 Cannon House Office Building; Washington DC 20515-3312,202-225-1510,NA,NA,RepAdams,CongresswomanAdams,NA,UCPI9ao1Cr1nxEUD2r-usRjQ,A000370,02201,N00035451,NA,H4NC12100,76386,412607,5935,Alma Adams,NA,21545,Alma Adams
Palmer,Gary,NA,NA,NA,Gary J. Palmer,1954-05-14,M,rep,AL,6,NA,Republican,https://palmer.house.gov,330 Cannon House Office Building; Washington DC 20515-0106,202-225-4921,NA,NA,USRepGaryPalmer,CongressmanGaryPalmer,NA,UCYZfP-cNIvlJY3AcAc9OPpQ,P000609,02221,N00035691,NA,H4AL06098,76094,412608,146274,NA,NA,21500,Gary Palmer (politician)
Hill,French,NA,NA,NA,J. French Hill,1956-12-05,M,rep,AR,2,NA,Republican,https://hill.house.gov,1229 Longworth House Office Building; Washington DC 20515-0402,202-225-2506,NA,NA,RepFrenchHill,RepFrenchHill,NA,UCT8uWroJtkwSsCJlVg0IKvQ,H001072,02223,N00035792,NA,H4AR02141,9265172,412609,146290,NA,NA,21503,French Hill (politician)
Westerman,Bruce,NA,NA,NA,Bruce Westerman,1967-11-18,M,rep,AR,4,NA,Republican,https://westerman.house.gov,130 Cannon House Office Building; Washington DC 20515-0404,202-225-3772,NA,NA,RepWesterman,RepWesterman,NA,UCNshPbmupCwP5a7Hi79jETQ,W000821,02224,N00035527,NA,H4AR04048,76097,412610,119120,NA,NA,21563,Bruce Westerman
McSally,Martha,NA,NA,NA,Martha McSally,1966-03-22,F,rep,AZ,2,NA,Republican,https://mcsally.house.gov,510 Cannon House Office Building; Washington DC 20515-0302,202-225-2542,NA,NA,RepMcSally,RepMcSally,NA,UCfHMG2Db0TJ_RatSBHuH8NA,M001197,02225,N00033982,NA,H2AZ08102,29126,412611,137299,NA,NA,21501,Martha McSally
Gallego,Ruben,NA,NA,NA,Ruben Gallego,1979-11-20,M,rep,AZ,7,NA,Democrat,https://rubengallego.house.gov,1218 Longworth House Office Building; Washington DC 20515-0307,202-225-4065,NA,NA,RepRubenGallego,RepRubenGallego,NA,NA,G000574,02226,N00036097,NA,H4AZ07043,77233,412612,123732,NA,NA,21502,Ruben Gallego
DeSaulnier,Mark,NA,NA,NA,Mark DeSaulnier,1952-03-31,M,rep,CA,11,NA,Democrat,https://desaulnier.house.gov,115 Cannon House Office Building; Washington DC 20515-0511,202-225-2095,NA,NA,RepDeSaulnier,RepMarkDeSaulnier,NA,NA,D000623,02227,N00030709,NA,H0CA10073,61736,412613,69477,NA,NA,21504,Mark DeSaulnier
Knight,Steve,NA,NA,NA,Stephen Knight,1966-12-17,M,rep,CA,25,NA,Republican,https://knight.house.gov,1023 Longworth House Office Building; Washington DC 20515-0525,202-225-1956,NA,NA,SteveKnight25,RepresentativeSteveKnight,NA,UCNfnbtkP6hGUq1TLFQ3fD5Q,K000387,02228,N00035820,NA,H4CA25123,76118,412614,71098,Stephen Knight,NA,21505,Steve Knight (politician)
Aguilar,Pete,NA,NA,NA,Pete Aguilar,1979-06-19,M,rep,CA,31,NA,Democrat,https://aguilar.house.gov,1223 Longworth House Office Building; Washington DC 20515-0531,202-225-3201,NA,NA,reppeteaguilar,reppeteaguilar,NA,UCxwbFLOlKDsXrwizV5jah7g,A000371,02229,N00033997,NA,H2CA31125,79994,412615,70114,NA,NA,21506,Pete Aguilar
Lieu,Ted,NA,NA,NA,Ted Lieu,1969-03-29,M,rep,CA,33,NA,Democrat,https://lieu.house.gov,236 Cannon House Office Building; Washington DC 20515-0533,202-225-3976,NA,NA,RepTedLieu,RepTedLieu,NA,UC9qcJxTqfDNBnVul1IojlFg,L000582,02230,N00035825,NA,H4CA33119,28076,412616,1516,Ted Lieu,NA,21507,Ted Lieu
Torres,Norma,NA,NA,NA,Norma J. Torres,1965-04-04,F,rep,CA,35,NA,Democrat,https://torres.house.gov,1713 Longworth House Office Building; Washington DC 20515-0535,202-225-6161,NA,NA,NormaJTorres,RepNormaTorres,NA,UCvWY4qKP6--o3pIJY7hhKDg,T000474,02231,N00036107,NA,H4CA35031,76129,412617,71284,NA,NA,21508,Norma Torres
Walters,Mimi,NA,NA,NA,Mimi Walters,1962-05-14,F,rep,CA,45,NA,Republican,https://walters.house.gov,215 Cannon House Office Building; Washington DC 20515-0545,202-225-5611,NA,NA,RepMimiWalters,RepMimiWalters,NA,UCyFubcwlZVLVLg-T-2PuooQ,W000820,02232,N00035391,NA,H4CA45097,76141,412618,29346,NA,NA,21509,Mimi Walters
Buck,Ken,NA,NA,NA,Ken Buck,1959-02-16,M,rep,CO,4,NA,Republican,https://buck.house.gov,1130 Longworth House Office Building; Washington DC 20515-0604,202-225-4676,NA,NA,RepKenBuck,repkenbuck,NA,UCHK7Wcwij7NoxXGTeSHUWzg,B001297,02233,N00030829,NA,"S0CO00237,H4CO04090",78285,412619,125319,NA,NA,21510,Ken Buck
Curbelo,Carlos,NA,NA,NA,Carlos Curbelo,1980-03-01,M,rep,FL,26,NA,Republican,https://curbelo.house.gov,1404 Longworth House Office Building; Washington DC 20515-0926,202-225-2778,NA,NA,RepCurbelo,repcurbelo,NA,UC6SRoWRNiv5U4a7ovRICwaw,C001107,02235,N00035403,NA,H4FL26038,70472,412621,137676,NA,NA,21512,Carlos Curbelo
Carter,Buddy,NA,NA,NA,"Earl L. ""Buddy"" Carter",1957-09-06,M,rep,GA,1,NA,Republican,https://buddycarter.house.gov,432 Cannon House Office Building; Washington DC 20515-1001,202-225-5831,NA,NA,RepBuddyCarter,congressmanbuddycarter,NA,UCHQm49T6ikD_ioMAt50AwKQ,C001103,02236,N00035346,NA,H4GA01039,76158,412622,32085,NA,NA,21513,Buddy Carter
Hice,Jody,NA,NA,NA,Jody B. Hice,1960-04-22,M,rep,GA,10,NA,Republican,https://hice.house.gov,324 Cannon House Office Building; Washington DC 20515-1010,202-225-4101,NA,NA,congressmanhice,CongressmanJodyHice,NA,UCzUMsS8DusN2QLpgweFthgQ,H001071,02237,N00032243,NA,H0GA07125,94974,412623,122246,NA,NA,21514,Jody Hice
Loudermilk,Barry,NA,NA,NA,Barry Loudermilk,1963-12-22,M,rep,GA,11,NA,Republican,https://loudermilk.house.gov,329 Cannon House Office Building; Washington DC 20515-1011,202-225-2931,NA,NA,RepLoudermilk,reploudermilk,NA,UC2Kfw8fjca8k3w3KpzL5tNg,L000583,02238,N00035347,NA,H4GA11061,76165,412624,31618,NA,NA,21515,Barry Loudermilk
Allen,Rick,NA,NA,NA,Rick W. Allen,1951-11-07,M,rep,GA,12,NA,Republican,https://allen.house.gov,426 Cannon House Office Building; Washington DC 20515-1012,202-225-2823,NA,NA,reprickallen,CongressmanRickAllen,NA,UCZPoYXHFDAV17BGLMzGAmpg,A000372,02239,N00033720,NA,H2GA12121,62545,412625,136062,NA,NA,21516,Rick W. Allen
Blum,Rod,NA,NA,NA,Rod Blum,1955-04-26,M,rep,IA,1,NA,Republican,https://blum.house.gov,1108 Longworth House Office Building; Washington DC 20515-1501,202-225-2911,NA,NA,RepRodBlum,congressmanrodblum,NA,UCACYUrK1zFAZzKcmz9ibEAg,B001294,02241,N00033744,NA,H2IA01055,623771,412627,135714,Rod Blum,NA,21520,Rod Blum
Young,David,NA,NA,NA,David Young,1968-05-11,M,rep,IA,3,NA,Republican,https://davidyoung.house.gov,240 Cannon House Office Building; Washington DC 20515-1503,202-225-5476,NA,NA,RepDavidYoung,RepDavidYoung,NA,UCD2SzM1kn4iZfHccN4bocQA,Y000066,02242,N00035509,NA,"S4IA00103,H4IA03115",76211,412628,155218,NA,NA,21521,David Young (Iowa politician)
Bost,Mike,NA,NA,NA,Mike Bost,1960-12-30,M,rep,IL,12,NA,Republican,https://bost.house.gov,1440 Longworth House Office Building; Washington DC 20515-1312,202-225-5661,NA,NA,RepBost,RepBost,NA,UCYA1psY06vSf3QadHuCrmjQ,B001295,02243,N00035420,NA,H4IL12060,76176,412629,6302,NA,NA,21519,Mike Bost
Abraham,Ralph,NA,NA,NA,Ralph Lee Abraham,1954-09-16,M,rep,LA,5,NA,Republican,https://abraham.house.gov,417 Cannon House Office Building; Washington DC 20515-1805,202-225-8490,NA,NA,RepAbraham,CongressmanRalphAbraham,NA,NA,A000374,02244,N00036633,NA,H4LA05221,76236,412630,155414,Ralph Abraham,NA,21522,Ralph Abraham (politician)
Graves,Garret,NA,NA,NA,Garret Graves,1972-01-31,M,rep,LA,6,NA,Republican,https://garretgraves.house.gov,430 Cannon House Office Building; Washington DC 20515-1806,202-225-3901,NA,NA,RepGarretGraves,CongressmanGarretGraves,NA,UCQLg9GGwTDluEFJtXf8seTA,G000577,02245,N00036135,NA,H4LA06153,9274609,412631,155424,NA,NA,21523,Garret Graves
Moulton,Seth,NA,NA,NA,Seth Moulton,1978-10-24,M,rep,MA,6,NA,Democrat,https://moulton.house.gov,1408 Longworth House Office Building; Washington DC 20515-2106,202-225-8020,NA,NA,teammoulton,CongressmanSethMoulton,NA,UC5w5qn7nj5Ljy69LTV7a_fQ,M001196,02246,N00035431,NA,H4MA06090,78453,412632,146299,Seth Moulton,NA,21525,Seth Moulton
Poliquin,Bruce,NA,NA,NA,Bruce Poliquin,1953-11-01,M,rep,ME,2,NA,Republican,https://poliquin.house.gov,1208 Longworth House Office Building; Washington DC 20515-1902,202-225-6306,NA,NA,RepPoliquin,RepPoliquin,NA,UCFk3paQ30PAME40YgJkuH4Q,P000611,02247,N00034584,NA,"S2ME00158,H4ME02234",76253,412633,120909,NA,NA,21524,Bruce Poliquin
Moolenaar,John,NA,NA,NA,John R. Moolenaar,1961-05-08,M,rep,MI,4,NA,Republican,https://moolenaar.house.gov,117 Cannon House Office Building; Washington DC 20515-2204,202-225-3561,NA,NA,RepMoolenaar,RepMoolenaar,NA,UCnMvVN4a8roZu4crE0UW2DA,M001194,02248,N00036275,NA,H4MI04126,76660,412634,37676,NA,NA,21526,John Moolenaar
Bishop,Mike,NA,NA,NA,Mike Bishop,1967-03-18,M,rep,MI,8,NA,Republican,https://mikebishop.house.gov,428 Cannon House Office Building; Washington DC 20515-2208,202-225-4872,NA,NA,RepMikeBishop,RepMikeBishop,NA,UCeG5_Zwq-4KXnGWufThSKRQ,B001293,02249,N00036449,NA,H4MI08135,78290,412635,20157,NA,NA,21527,Mike Bishop (politician)
Trott,Dave,NA,NA,NA,David A. Trott,1960-10-16,M,rep,MI,11,NA,Republican,https://trott.house.gov,1722 Longworth House Office Building; Washington DC 20515-2211,202-225-8171,NA,NA,repdavetrott,RepDaveTrott,NA,UCkIE7mLSCRV6QidM2fuil4w,T000475,02250,N00035607,NA,H4MI11097,76679,412636,152477,NA,NA,21528,Dave Trott (politician)
Dingell,Debbie,NA,NA,NA,Debbie Dingell,1953-11-23,F,rep,MI,12,NA,Democrat,https://debbiedingell.house.gov,116 Cannon House Office Building; Washington DC 20515-2212,202-225-4071,NA,NA,RepDebDingell,RepDebbieDingell,NA,UCnoP3KLT-HOvzDfC1-I-9lQ,D000624,02251,N00036149,NA,H4MI12079,20818,412637,152482,NA,NA,21529,Debbie Dingell
Lawrence,Brenda,NA,NA,NA,Brenda L. Lawrence,1954-10-18,F,rep,MI,14,NA,Democrat,https://lawrence.house.gov,1213 Longworth House Office Building; Washington DC 20515-2214,202-225-5802,NA,NA,RepLawrence,395759603917487,NA,UCf0USy9GNigkB8O9sS1dodw,L000581,02252,N00034068,NA,H2MI14111,79924,412638,78851,NA,NA,21530,Brenda Lawrence
Emmer,Tom,NA,NA,NA,Tom Emmer,1961-03-03,M,rep,MN,6,NA,Republican,https://emmer.house.gov,315 Cannon House Office Building; Washington DC 20515-2306,202-225-2331,NA,NA,RepTomEmmer,reptomemmer,RepTomEmmer,NA,E000294,02253,N00035440,NA,H4MN06087,75567,412639,38894,NA,NA,21531,Tom Emmer
Rouzer,David,NA,NA,NA,David Rouzer,1972-02-16,M,rep,NC,7,NA,Republican,https://rouzer.house.gov,424 Cannon House Office Building; Washington DC 20515-3307,202-225-2731,NA,NA,RepDavidRouzer,RepRouzer,NA,UCBvOxpqoGi1HlHjX9v_gHZw,R000603,02256,N00033527,NA,H2NC07096,79710,412641,102964,David Rouzer,NA,21544,David Rouzer
MacArthur,Tom,NA,NA,NA,Thomas MacArthur,1960-10-16,M,rep,NJ,3,NA,Republican,https://macarthur.house.gov,506 Cannon House Office Building; Washington DC 20515-3003,202-225-4765,NA,NA,RepTomMacArthur,CongressmanTomMacArthur,NA,UCLD7s-g8XgSd_wvuUWATKkQ,M001193,02258,N00036155,NA,H4NJ03130,76315,412643,152113,NA,NA,21537,Tom MacArthur
Watson Coleman,Bonnie,NA,NA,NA,Bonnie Watson Coleman,1945-02-06,F,rep,NJ,12,NA,Democrat,https://watsoncoleman.house.gov,1535 Longworth House Office Building; Washington DC 20515-3012,202-225-5801,NA,NA,RepBonnie,RepBonnie,NA,UCrxEaX0VKZKwg3930du2D5A,W000822,02259,N00036158,NA,H4NJ12149,79091,412644,24799,NA,NA,21538,Bonnie Watson Coleman
Zeldin,Lee,NA,NA,NA,Lee M. Zeldin,1980-01-30,M,rep,NY,1,NA,Republican,https://zeldin.house.gov,1517 Longworth House Office Building; Washington DC 20515-3201,202-225-3826,NA,NA,RepLeeZeldin,RepLeeZeldin,NA,UCHzZuesCPDka2NhZO8icqzA,Z000017,02261,N00029404,NA,H8NY01148,61616,412646,110252,NA,NA,21539,Lee Zeldin
Rice,Kathleen,NA,NA,NA,Kathleen M. Rice,1965-02-15,F,rep,NY,4,NA,Democrat,https://kathleenrice.house.gov,1508 Longworth House Office Building; Washington DC 20515-3204,202-225-5516,NA,NA,RepKathleenRice,RepKathleenRice,NA,UCLYLmjrGtzzCFXMWPBxHAug,R000602,02262,N00035927,NA,H4NY04075,76332,412647,127653,NA,NA,21540,Kathleen Rice
Stefanik,Elise,NA,NA,NA,Elise M. Stefanik,1984-07-02,F,rep,NY,21,NA,Republican,https://stefanik.house.gov,318 Cannon House Office Building; Washington DC 20515-3221,202-225-4611,NA,NA,RepStefanik,RepEliseStefanik,NA,UCHvf42C8Vw6QnjwO2L2ukKA,S001196,02263,N00035523,NA,H4NY21079,76364,412648,152539,NA,NA,21541,Elise Stefanik
Katko,John,NA,NA,NA,John Katko,1962-11-09,M,rep,NY,24,NA,Republican,https://katko.house.gov,1620 Longworth House Office Building; Washington DC 20515-3224,202-225-3701,NA,NA,RepJohnKatko,RepJohnKatko,NA,NA,K000386,02264,N00035934,NA,H4NY24073,76367,412649,152546,NA,NA,21542,John Katko
Russell,Steve,NA,NA,NA,Steve Russell,1963-05-25,M,rep,OK,5,NA,Republican,https://russell.house.gov,128 Cannon House Office Building; Washington DC 20515-3605,202-225-2132,NA,NA,RepRussell,reprussell,NA,UC2z7ACZuDophcPphXdJfbZQ,R000604,02265,N00036175,NA,H4OK05132,77286,412650,106528,NA,NA,21546,Steve Russell (politician)
Costello,Ryan,NA,NA,NA,Ryan A. Costello,1976-09-07,M,rep,PA,6,NA,Republican,https://costello.house.gov,326 Cannon House Office Building; Washington DC 20515-3806,202-225-4315,NA,NA,RepRyanCostello,CongressmanRyanCostello,NA,UCJzU_8Bwz1lUyP1qz84L5jw,C001106,02266,N00031064,NA,H0PA06076,95125,412651,133557,NA,NA,21547,Ryan Costello
Boyle,Brendan,NA,NA,NA,Brendan F. Boyle,1977-02-06,M,rep,PA,13,NA,Democrat,https://boyle.house.gov,1133 Longworth House Office Building; Washington DC 20515-3813,202-225-6111,NA,NA,CongBoyle,CongressmanBoyle,NA,UCMP_Anj7lz4eZuSh8GwFqQQ,B001296,02267,N00035307,NA,H4PA13199,76428,412652,47357,Brendan Boyle,NA,21548,Brendan Boyle
Ratcliffe,John,NA,NA,NA,John Ratcliffe,1965-10-20,M,rep,TX,4,NA,Republican,https://ratcliffe.house.gov,325 Cannon House Office Building; Washington DC 20515-4304,202-225-6673,NA,NA,RepRatcliffe,RepRatcliffe,NA,UCo37eRsRga4fUYijDa6j6oA,R000601,02268,N00035972,NA,H4TX04153,76455,412653,147381,NA,NA,21549,John Ratcliffe (American politician)
Hurd,Will,NA,NA,NA,Will Hurd,1977-08-19,M,rep,TX,23,NA,Republican,https://hurd.house.gov,317 Cannon House Office Building; Washington DC 20515-4323,202-225-4511,NA,NA,hurdonthehill,HurdOnTheHill,NA,UCjWcn2lgGCZbwPs6lKxlziQ,H001073,02269,N00031417,NA,H0TX23086,95176,412654,116911,NA,NA,21550,Will Hurd
Babin,Brian,NA,NA,NA,Brian Babin,1948-03-23,M,rep,TX,36,NA,Republican,https://babin.house.gov,316 Cannon House Office Building; Washington DC 20515-4336,202-225-1555,NA,NA,RepBrianBabin,RepBrianBabin,NA,UCPVEZgw-VbDRbLV1MRGVQNQ,B001291,02270,N00005736,NA,H6TX02079,44883,412655,360,NA,NA,21551,Brian Babin
Love,Mia,NA,NA,NA,Mia B. Love,1975-12-06,F,rep,UT,4,NA,Republican,https://love.house.gov,217 Cannon House Office Building; Washington DC 20515-4404,202-225-3011,NA,NA,repmialove,repmialove,NA,UCqHVv1qerDPYaH9NbyWyxtg,L000584,02271,N00033842,NA,H2UT04023,67205,412656,135957,NA,NA,21552,Mia Love
Beyer,Donald,NA,NA,NA,"Donald S. Beyer, Jr.",1950-06-20,M,rep,VA,8,NA,Democrat,https://beyer.house.gov,1119 Longworth House Office Building; Washington DC 20515-4608,202-225-4376,NA,NA,RepDonBeyer,RepDonBeyer,NA,UCPJGVbOVcAVGiBwq8qr_T9w,B001292,02272,N00036018,NA,H4VA08224,21141,412657,1707,NA,NA,21554,Don Beyer
Comstock,Barbara,NA,NA,NA,Barbara Comstock,1959-06-30,F,rep,VA,10,NA,Republican,https://comstock.house.gov,229 Cannon House Office Building; Washington DC 20515-4610,202-225-5136,NA,NA,RepComstock,RepBarbaraComstock,NA,UC2IBUvBd51zgaE56fPcZeVA,C001105,02273,N00036023,NA,H4VA10089,57186,412658,112252,Barbara Comstock,NA,21555,Barbara Comstock
Plaskett,Stacey,NA,NA,NA,Stacey E. Plaskett,1964-05-13,F,rep,VI,0,NA,Democrat,https://plaskett.house.gov,331 Cannon House Office Building; Washington DC 20515-5500,202-225-1790,NA,NA,staceyplaskett,repstaceyplaskett,NA,UC3V7biFZHDFHDFZy6cCSZUA,P000610,02274,N00035000,NA,H2VI00082,79090,412659,NA,NA,NA,NA,Stacey Plaskett
Newhouse,Dan,NA,NA,NA,Dan Newhouse,1955-07-10,M,rep,WA,4,NA,Republican,https://newhouse.house.gov,1318 Longworth House Office Building; Washington DC 20515-4704,202-225-5816,NA,NA,RepNewhouse,RepNewhouse,NA,UCllbsv_aoIaPS6W3aSonZlw,N000189,02275,N00036403,NA,H4WA04104,78315,412660,51522,NA,NA,21556,Dan Newhouse
Grothman,Glenn,NA,NA,NA,Glenn Grothman,1955-07-03,M,rep,WI,6,NA,Republican,https://grothman.house.gov,1217 Longworth House Office Building; Washington DC 20515-4906,202-225-2476,NA,NA,RepGrothman,RepGrothman,NA,UCui4k83Cot4aeVW_8T33fgg,G000576,02276,N00036409,NA,H4WI06048,77282,412661,3493,NA,NA,21559,Glenn Grothman
Mooney,Alex,NA,NA,NA,Alexander X. Mooney,1971-06-05,M,rep,WV,2,NA,Republican,https://mooney.house.gov,1232 Longworth House Office Building; Washington DC 20515-4802,202-225-2711,NA,NA,RepAlexMooney,CongressmanAlexMooney,NA,UCw9CGkF4Re3areluI43TGyA,M001195,02277,N00033814,NA,H4WV02080,76588,412662,145943,NA,NA,21557,Alex Mooney
Amata,Aumua,NA,NA,NA,Aumua Amata Coleman Radewagen,1947-12-29,F,rep,AS,0,NA,Republican,https://radewagen.house.gov,1339 Longworth House Office Building; Washington DC 20515-5200,202-225-8577,NA,NA,RepAmata,aumuaamata,NA,UCGdrLQbt1PYDTPsampx4t1A,R000600,02222,N00007635,NA,H4AS00036,5188,412664,NA,NA,NA,NA,Amata Coleman Radewagen
Sullivan,Dan,NA,NA,NA,Dan Sullivan,1964-11-13,M,sen,AK,NA,2,Republican,https://www.sullivan.senate.gov,702 Hart Senate Office Building Washington DC 20510,202-224-3004,https://www.sullivan.senate.gov/contact/email,NA,SenDanSullivan,SenDanSullivan,NA,UC7tXCm8gKlAhTFo2kuf5ylw,S001198,02290,N00035774,S383,S4AK00214,1023262,412665,114964,NA,NA,41500,Dan Sullivan (American senator)
Perdue,David,NA,NA,NA,David Perdue,1949-12-10,M,sen,GA,NA,2,Republican,https://www.perdue.senate.gov,455 Russell Senate Office Building Washington DC 20510,202-224-3521,https://www.perdue.senate.gov/connect/email,NA,sendavidperdue,SenatorDavidPerdue,NA,UCXHsrkPP4TAm0s0qB1C31Lw,P000612,02286,N00035516,S379,S4GA11285,75920,412666,151330,NA,NA,41501,David Perdue
Ernst,Joni,NA,NA,NA,Joni Ernst,1970-07-01,F,sen,IA,NA,2,Republican,https://www.ernst.senate.gov/public,111 Russell Senate Office Building Washington DC 20510,202-224-3254,https://www.ernst.senate.gov/public/index.cfm/contact,NA,SenJoniErnst,senjoniernst,NA,UCLwrmtF_84FIcK3TyMs4MIw,E000295,02283,N00035483,S376,S4IA00129,75342,412667,128583,NA,NA,41502,Joni Ernst
Tillis,Thom,NA,NA,NA,Thom Tillis,1960-08-30,M,sen,NC,NA,2,Republican,https://www.tillis.senate.gov/public,185 Dirksen Senate Office Building Washington DC 20510,202-224-6342,https://www.tillis.senate.gov/public/index.cfm/email-me,NA,senthomtillis,SenatorThomTillis,NA,UCUD9VGV4SSGWjGdbn37Ea2w,T000476,02291,N00035492,S384,S4NC00162,77055,412668,57717,NA,NA,41504,Thom Tillis
Rounds,Mike,NA,NA,NA,Mike Rounds,1954-10-24,M,sen,SD,NA,2,Republican,https://www.rounds.senate.gov,502 Hart Senate Office Building Washington DC 20510,202-224-5842,https://www.rounds.senate.gov/contact/email-mike,NA,SenatorRounds,SenatorMikeRounds,NA,UC-pvzimyBdpdkcIfsicrfrQ,R000605,02288,N00035187,S381,S4SD00049,78317,412669,7455,NA,NA,41505,Mike Rounds
Walker,Mark,NA,NA,NA,Mark Walker,1969-05-20,M,rep,NC,6,NA,Republican,https://walker.house.gov,1305 Longworth House Office Building; Washington DC 20515-3306,202-225-3065,NA,NA,RepMarkWalker,RepMarkWalker,NA,UC2w0KJe43jr0Hlhi6J5smhg,W000819,02255,N00035311,NA,H4NC06052,76376,412670,146255,NA,NA,21543,Mark Walker (North Carolina politician)
Sasse,Benjamin,Eric,NA,NA,Ben Sasse,1972-02-22,M,sen,NE,NA,2,Republican,https://www.sasse.senate.gov/public,136 Russell Senate Office Building Washington DC 20510,202-224-4224,http://www.sasse.senate.gov/public/index.cfm/email-ben,NA,SenSasse,SenatorSasse,NA,UCYaNGwcM2Dl5yDcDqS6xV2g,S001197,02289,N00035544,S382,S4NE00090,77429,412671,150182,NA,NA,41503,Ben Sasse
Donovan,Daniel,M.,Jr.,NA,"Daniel M. Donovan, Jr.",1956-11-06,M,rep,NY,11,NA,Republican,https://donovan.house.gov,1541 Longworth House Office Building; Washington DC 20515-3211,202-225-3371,NA,NA,RepDanDonovan,RepDanDonovan,NA,UCT8-VskXvxCqDuSGzR5sWWg,D000625,02293,N00036928,NA,H6NY11174,74763,412672,127760,Daniel Donovan (New York),NA,21560,Dan Donovan (politician)
Kelly,Trent,NA,NA,NA,Trent Kelly,1966-03-01,M,rep,MS,1,NA,Republican,https://trentkelly.house.gov,1721 Longworth House Office Building; Washington DC 20515-2401,202-225-4306,NA,NA,reptrentkelly,reptrentkelly,NA,UCtDrz-8tdg4ZgOAQHToSWaQ,K000388,02294,N00037003,NA,H6MS01131,97322,412673,156389,Trent Kelly,NA,21561,Trent Kelly
LaHood,Darin,NA,NA,NA,Darin LaHood,1968-07-05,M,rep,IL,18,NA,Republican,https://lahood.house.gov,1424 Longworth House Office Building; Washington DC 20515-1318,202-225-6201,NA,NA,RepLaHood,replahood,NA,UCVRbtFwaBGcixZIkygtalRw,L000585,02295,N00037031,NA,H6IL18088,70020,412674,128760,Darin LaHood,NA,21562,Darin LaHood
Davidson,Warren,NA,NA,NA,Warren Davidson,1970-03-01,M,rep,OH,8,NA,Republican,https://davidson.house.gov,1004 Longworth House Office Building; Washington DC 20515-3508,202-225-6205,NA,NA,WarrenDavidson,CongressmanWarrenDavidson,NA,UCMzuyZWzk44YRNesFzPTeUw,D000626,02296,N00038767,NA,H6OH08315,102555,412675,166760,Warren Davidson,NA,21564,Warren Davidson
