start_date,length,race,name,party,chamber,support,poll,pollster,sponsor,n,pop,method,internal,partisan,tracking
2018-09-13,7,OH-98,Renacci,R,senate,0.39299999999999996,55874,744,7110271084,1074,lv,Online,FALSE,NA,NA
2018-09-13,7,OH-98,Brown,D,senate,0.39,55874,744,7110271084,2000,a,Online,FALSE,NA,NA
2018-09-13,7,OH-98,Renacci,R,senate,0.31,55874,744,7110271084,2000,a,Online,FALSE,NA,NA
2018-09-13,6,PA-98,Casey,D,senate,0.53,54148,329,269,404,lv,Live Phone,FALSE,NA,NA
2018-09-13,6,PA-98,Barletta,R,senate,0.35000000000000003,54148,329,269,404,lv,Live Phone,FALSE,NA,NA
2018-09-13,4,MA-98,Warren,D,senate,0.538,54094,458,68,500,lv,Live Phone,FALSE,NA,NA
2018-09-13,4,MA-98,Diehl,R,senate,0.244,54094,458,68,500,lv,Live Phone,FALSE,NA,NA
2018-09-13,4,MA-98,Ayyadurai,I,senate,0.06,54094,458,68,500,lv,Live Phone,FALSE,NA,NA
2018-09-13,3,FL-98,Nelson,D,senate,0.41000000000000003,54103,1218,NA,850,lv,IVR/Online,FALSE,NA,NA
2018-09-13,3,FL-98,Scott,R,senate,0.42,54103,1218,NA,850,lv,IVR/Online,FALSE,NA,NA
2018-09-13,2,WV-98,Manchin,D,senate,0.44799999999999995,54051,1102,NA,825,rv,Online,FALSE,NA,NA
2018-09-13,2,WV-98,Morrisey,R,senate,0.331,54051,1102,NA,825,rv,Online,FALSE,NA,NA
2018-09-14,5,CA-16,Costa,D,house,0.51,54142,460,1037,515,lv,IVR/Online,FALSE,NA,NA
2018-09-14,5,CA-16,Heng,R,house,0.4,54142,460,1037,515,lv,IVR/Online,FALSE,NA,NA
2018-09-14,4,TX-07,Fletcher,D,house,0.449,54044,1424,134,500,lv,Live Phone,FALSE,NA,NA
2018-09-14,4,TX-07,Culberson,R,house,0.48340000000000005,54044,1424,134,500,lv,Live Phone,FALSE,NA,NA
2018-09-14,4,TX-07,Fletcher,D,house,0.47130000000000005,54044,1424,134,500,rv,Live Phone,FALSE,NA,NA
2018-09-14,4,TX-07,Culberson,R,house,0.4216,54044,1424,134,500,rv,Live Phone,FALSE,NA,NA
2018-09-14,4,CA-45,Porter,D,house,0.46,54168,178,NA,500,lv,Live Phone,TRUE,DEM,NA
2018-09-14,4,CA-45,Walters,R,house,0.43,54168,178,NA,500,lv,Live Phone,TRUE,DEM,NA
2018-09-14,7,MI-98,Stabenow,D,senate,0.547,55873,744,7110271084,1150,lv,Online,FALSE,NA,NA
2018-09-14,7,MI-98,James,R,senate,0.354,55873,744,7110271084,1150,lv,Online,FALSE,NA,NA
2018-09-14,7,MI-98,Stabenow,D,senate,0.44,55873,744,7110271084,2000,a,Online,FALSE,NA,NA
2018-09-14,7,MI-98,James,R,senate,0.27,55873,744,7110271084,2000,a,Online,FALSE,NA,NA
2018-09-14,7,WI-98,Baldwin,D,senate,0.52,55876,744,7110271084,1109,lv,Online,FALSE,NA,NA
2018-09-14,7,WI-98,Vukmir,R,senate,0.39,55876,744,7110271084,1109,lv,Online,FALSE,NA,NA
2018-09-14,7,WI-98,Baldwin,D,senate,0.42,55876,744,7110271084,2000,a,Online,FALSE,NA,NA
2018-09-14,7,WI-98,Vukmir,R,senate,0.3,55876,744,7110271084,2000,a,Online,FALSE,NA,NA
2018-09-14,3,RI-98,Whitehouse,D,senate,0.54,54133,153,298,420,lv,Automated Phone,FALSE,NA,NA
2018-09-14,3,RI-98,Flanders,R,senate,0.35000000000000003,54133,153,298,420,lv,Automated Phone,FALSE,NA,NA
2018-09-15,21,MT-01,Williams,D,house,0.401,56378,1472,1098,2079,rv,NA,FALSE,NA,NA
2018-09-15,21,MT-01,Gianforte,R,house,0.47600000000000003,56378,1472,1098,2079,rv,NA,FALSE,NA,NA
2018-09-15,10,OK-03,Robbins,D,house,0.24100000000000002,55964,441,1008,267,lv,IVR/Live Phone,FALSE,NA,NA
2018-09-15,10,OK-03,Lucas,R,house,0.54,55964,441,1008,267,lv,IVR/Live Phone,FALSE,NA,NA
2018-09-15,10,OK-04,Brannon,D,house,0.247,55964,441,1008,291,lv,IVR/Live Phone,FALSE,NA,NA
2018-09-15,10,OK-04,Cole,R,house,0.58,55964,441,1008,291,lv,IVR/Live Phone,FALSE,NA,NA
2018-09-15,10,OK-04,Peters,I,house,0.057,55964,441,1008,291,lv,IVR/Live Phone,FALSE,NA,NA
2018-09-15,10,OK-05,Horn,D,house,0.37200000000000005,55964,441,1008,303,lv,IVR/Live Phone,FALSE,NA,NA
2018-09-15,10,OK-05,Russell,R,house,0.47200000000000003,55964,441,1008,303,lv,IVR/Live Phone,FALSE,NA,NA
2018-09-15,10,OK-02,Nichols,D,house,0.322,55964,441,1008,245,lv,IVR/Live Phone,FALSE,NA,NA
2018-09-15,10,OK-02,Mullin,R,house,0.46,55964,441,1008,245,lv,IVR/Live Phone,FALSE,NA,NA
2018-09-15,10,OK-02,Foreman,I,house,0.062000000000000006,55964,441,1008,245,lv,IVR/Live Phone,FALSE,NA,NA
2018-09-15,10,OK-01,Gilpin,D,house,0.319,55964,441,1008,306,lv,IVR/Live Phone,FALSE,NA,NA
2018-09-15,10,OK-01,Hern,R,house,0.54,55964,441,1008,306,lv,IVR/Live Phone,FALSE,NA,NA
2018-09-15,9,VA-07,Spanberger,D,house,0.47000000000000003,55849,320,NA,400,v,NA,FALSE,NA,NA
2018-09-15,9,VA-07,Brat,R,house,0.42,55849,320,NA,400,v,NA,FALSE,NA,NA
2018-09-15,9,VA-07,Spanberger,D,house,0.47000000000000003,55849,320,NA,329,lv,NA,FALSE,NA,NA
2018-09-15,9,VA-07,Brat,R,house,0.47000000000000003,55849,320,NA,329,lv,NA,FALSE,NA,NA
2018-09-15,9,VA-07,Spanberger,D,house,0.48,55849,320,NA,329,lv,NA,FALSE,NA,NA
2018-09-15,9,VA-07,Brat,R,house,0.45,55849,320,NA,329,lv,NA,FALSE,NA,NA
2018-09-15,21,MT-98,Tester,D,senate,0.462,56378,1472,1098,2079,rv,NA,FALSE,NA,NA
2018-09-15,21,MT-98,Rosendale,R,senate,0.43100000000000005,56378,1472,1098,2079,rv,NA,FALSE,NA,NA
2018-09-16,7,CA-22,Janz,D,house,0.45,56030,1363,300,912,lv,Online,FALSE,NA,NA
2018-09-16,7,CA-22,Nunes,R,house,0.53,56030,1363,300,912,lv,Online,FALSE,NA,NA
2018-09-16,7,CA-25,Hill,D,house,0.5,56030,1363,300,650,lv,Online,FALSE,NA,NA
2018-09-16,7,CA-25,Knight,R,house,0.46,56030,1363,300,650,lv,Online,FALSE,NA,NA
2018-09-16,7,CA-39,Cisneros,D,house,0.49,56030,1363,300,552,lv,Online,FALSE,NA,NA
2018-09-16,7,CA-39,Kim,R,house,0.48,56030,1363,300,552,lv,Online,FALSE,NA,NA
2018-09-16,7,CA-45,Porter,D,house,0.52,56030,1363,300,519,lv,Online,FALSE,NA,NA
2018-09-16,7,CA-45,Walters,R,house,0.45,56030,1363,300,519,lv,Online,FALSE,NA,NA
2018-09-16,7,CA-48,Rouda,D,house,0.48,56030,1363,300,623,lv,Online,FALSE,NA,NA
2018-09-16,7,CA-48,Rohrabacher,R,house,0.48,56030,1363,300,623,lv,Online,FALSE,NA,NA
2018-09-16,7,CA-49,Levin,D,house,0.55,56030,1363,300,551,lv,Online,FALSE,NA,NA
2018-09-16,7,CA-49,Harkey,R,house,0.41000000000000003,56030,1363,300,551,lv,Online,FALSE,NA,NA
2018-09-16,7,CA-50,Campa-Najjar,D,house,0.47000000000000003,56030,1363,300,527,lv,Online,FALSE,NA,NA
2018-09-16,7,CA-50,Hunter,R,house,0.49,56030,1363,300,527,lv,Online,FALSE,NA,NA
2018-09-16,7,CA-10,Harder,D,house,0.5,56030,1363,300,726,lv,Online,FALSE,NA,NA
2018-09-16,7,CA-10,Denham,R,house,0.45,56030,1363,300,726,lv,Online,FALSE,NA,NA
2018-09-16,4,TX-31,Hegar,D,house,0.42,55839,933,NA,500,lv,NA,TRUE,DEM,NA
2018-09-16,4,TX-31,Carter,R,house,0.46,55839,933,NA,500,lv,NA,TRUE,DEM,NA
2018-09-16,4,WA-05,Brown,D,house,0.46,55936,1244,NA,521,lv,NA,TRUE,DEM,NA
2018-09-16,4,WA-05,McMorris Rodgers,R,house,0.49,55936,1244,NA,521,lv,NA,TRUE,DEM,NA
2018-09-16,2,MI-08,Slotkin,D,house,0.43,55925,379,NA,400,lv,NA,TRUE,REP,NA
2018-09-16,2,MI-08,Bishop,R,house,0.45,55925,379,NA,400,lv,NA,TRUE,REP,NA
2018-09-16,0,WV-03,Ojeda,D,house,0.48,54166,1359,451,540,lv,IVR/Live Phone,TRUE,DEM,NA
2018-09-16,0,WV-03,Miller,R,house,0.44,54166,1359,451,540,lv,IVR/Live Phone,TRUE,DEM,NA
2018-09-16,4,AZ-98,Sinema,D,senate,0.47000000000000003,55845,1205,132,763,rv,Live Phone,FALSE,NA,NA
2018-09-16,4,AZ-98,McSally,R,senate,0.44,55845,1205,132,763,rv,Live Phone,FALSE,NA,NA
2018-09-16,4,AZ-98,Sinema,D,senate,0.44,55845,1205,132,763,rv,Live Phone,FALSE,NA,NA
2018-09-16,4,AZ-98,McSally,R,senate,0.41000000000000003,55845,1205,132,763,rv,Live Phone,FALSE,NA,NA
2018-09-16,4,AZ-98,Sinema,D,senate,0.48,55845,1205,132,564,lv,Live Phone,FALSE,NA,NA
2018-09-16,4,AZ-98,McSally,R,senate,0.45,55845,1205,132,564,lv,Live Phone,FALSE,NA,NA
2018-09-16,4,AZ-98,Sinema,D,senate,0.45,55845,1205,132,564,lv,Live Phone,FALSE,NA,NA
2018-09-16,4,AZ-98,McSally,R,senate,0.43,55845,1205,132,564,lv,Live Phone,FALSE,NA,NA
2018-09-16,4,FL-98,Nelson,D,senate,0.48,55868,1205,132,829,rv,Live Phone,FALSE,NA,NA
2018-09-16,4,FL-98,Scott,R,senate,0.43,55868,1205,132,829,rv,Live Phone,FALSE,NA,NA
2018-09-16,4,FL-98,Nelson,D,senate,0.48,55868,1205,132,600,lv,Live Phone,FALSE,NA,NA
2018-09-16,4,FL-98,Scott,R,senate,0.45,55868,1205,132,600,lv,Live Phone,FALSE,NA,NA
2018-09-16,4,OH-98,Brown,D,senate,0.52,55872,1205,132,796,rv,Live Phone,FALSE,NA,NA
2018-09-16,4,OH-98,Renacci,R,senate,0.39,55872,1205,132,796,rv,Live Phone,FALSE,NA,NA
2018-09-16,4,OH-98,Brown,D,senate,0.52,55872,1205,132,564,lv,Live Phone,FALSE,NA,NA
2018-09-16,4,OH-98,Renacci,R,senate,0.39,55872,1205,132,564,lv,Live Phone,FALSE,NA,NA
2018-09-16,4,OH-98,Brown,D,senate,0.49,55872,1205,132,796,rv,Live Phone,FALSE,NA,NA
2018-09-16,4,OH-98,Renacci,R,senate,0.33,55872,1205,132,796,rv,Live Phone,FALSE,NA,NA
2018-09-16,4,OH-98,Brown,D,senate,0.49,55872,1205,132,564,lv,Live Phone,FALSE,NA,NA
2018-09-16,4,OH-98,Renacci,R,senate,0.35000000000000003,55872,1205,132,564,lv,Live Phone,FALSE,NA,NA
2018-09-16,2,TX-98,O'Rourke,D,senate,0.5,54114,537,NA,508,lv,IVR/Online,FALSE,NA,NA
2018-09-16,2,TX-98,Cruz,R,senate,0.5,54114,537,NA,508,lv,IVR/Online,FALSE,NA,NA
2018-09-16,2,TN-98,Bredesen,D,senate,0.51,54115,537,NA,567,lv,IVR/Online,FALSE,NA,NA
2018-09-16,2,TN-98,Blackburn,R,senate,0.49,54115,537,NA,567,lv,IVR/Online,FALSE,NA,NA
2018-09-16,2,CA-98,Feinstein,D,senate,0.55,54119,537,NA,500,lv,IVR/Online,FALSE,NA,NA
2018-09-16,2,CA-98,de Leon,D,senate,0.45,54119,537,NA,500,lv,IVR/Online,FALSE,NA,NA
2018-09-16,1,NM-98,Heinrich,D,senate,0.38,55902,1451,1061,900,lv,Automated Phone,FALSE,LIB,NA
2018-09-16,1,NM-98,Rich,R,senate,0.1,55902,1451,1061,900,lv,Automated Phone,FALSE,LIB,NA
2018-09-17,10,ND-01,Schneider,D,house,0.31,55966,1455,9471066,650,lv,Live Phone,FALSE,NA,NA
2018-09-17,10,ND-01,Armstrong,R,house,0.55,55966,1455,9471066,650,lv,Live Phone,FALSE,NA,NA
2018-09-17,6,MN-02,Craig,D,house,0.48,55871,460,84,569,lv,NA,FALSE,NA,NA
2018-09-17,6,MN-02,Lewis,R,house,0.45,55871,460,84,569,lv,NA,FALSE,NA,NA
2018-09-17,4,NJ-07,Malinowski,D,house,0.44430000000000003,54085,1424,134,504,lv,Live Phone,FALSE,NA,NA
2018-09-17,4,NJ-07,Lance,R,house,0.4545,54085,1424,134,504,lv,Live Phone,FALSE,NA,NA
2018-09-17,4,NJ-07,Malinowski,D,house,0.4269,54085,1424,134,504,rv,Live Phone,FALSE,NA,NA
2018-09-17,4,NJ-07,Lance,R,house,0.42729999999999996,54085,1424,134,504,rv,Live Phone,FALSE,NA,NA
2018-09-17,3,MI-08,Slotkin,D,house,0.47000000000000003,55893,187,NA,400,lv,NA,TRUE,DEM,NA
2018-09-17,3,MI-08,Bishop,R,house,0.43,55893,187,NA,400,lv,NA,TRUE,DEM,NA
2018-09-17,3,CA-49,Levin,D,house,0.45,55944,379,NA,400,lv,NA,TRUE,REP,NA
2018-09-17,3,CA-49,Harkey,R,house,0.43,55944,379,NA,400,lv,NA,TRUE,REP,NA
2018-09-17,2,CA-25,Hill,D,house,0.4526,54061,1424,134,500,lv,Live Phone,FALSE,NA,NA
2018-09-17,2,CA-25,Knight,R,house,0.47409999999999997,54061,1424,134,500,lv,Live Phone,FALSE,NA,NA
2018-09-17,2,CA-25,Hill,D,house,0.4484,54061,1424,134,500,rv,Live Phone,FALSE,NA,NA
2018-09-17,2,CA-25,Knight,R,house,0.4305,54061,1424,134,500,rv,Live Phone,FALSE,NA,NA
2018-09-17,1,MN-03,Phillips,D,house,0.52,54113,383,946,538,v,NA,FALSE,DEM,NA
2018-09-17,1,MN-03,Paulsen,R,house,0.39,54113,383,946,538,v,NA,FALSE,DEM,NA
2018-09-17,1,MN-02,Craig,D,house,0.48,54113,383,946,531,v,NA,FALSE,DEM,NA
2018-09-17,1,MN-02,Lewis,R,house,0.45,54113,383,946,531,v,NA,FALSE,DEM,NA
2018-09-17,1,FL-26,Mucarsel-Powell,D,house,0.46,54143,383,946,511,v,NA,FALSE,DEM,NA
2018-09-17,1,FL-26,Curbelo,R,house,0.45,54143,383,946,511,v,NA,FALSE,DEM,NA
2018-09-17,1,FL-18,Baer,D,house,0.43,54143,383,946,533,v,NA,FALSE,DEM,NA
2018-09-17,1,FL-18,Mast,R,house,0.46,54143,383,946,533,v,NA,FALSE,DEM,NA
2018-09-17,1,FL-25,Barzee Flores,D,house,0.36,54143,383,946,541,v,NA,FALSE,DEM,NA
2018-09-17,1,FL-25,Diaz-Balart,R,house,0.41000000000000003,54143,383,946,541,v,NA,FALSE,DEM,NA
2018-09-17,1,TX-07,Fletcher,D,house,0.47000000000000003,55840,383,946,562,v,NA,FALSE,DEM,NA
2018-09-17,1,TX-07,Culberson,R,house,0.45,55840,383,946,562,v,NA,FALSE,DEM,NA
2018-09-17,1,TX-32,Allred,D,house,0.47000000000000003,55842,383,946,555,v,NA,FALSE,DEM,NA
2018-09-17,1,TX-32,Sessions,R,house,0.42,55842,383,946,555,v,NA,FALSE,DEM,NA
2018-09-17,27,CA-98,Feinstein,D,senate,0.44,56268,1300,NA,794,lv,Online,FALSE,NA,NA
2018-09-17,27,CA-98,de Leon,D,senate,0.31,56268,1300,NA,794,lv,Online,FALSE,NA,NA
2018-09-17,27,CA-98,Feinstein,D,senate,0.41000000000000003,56268,1300,NA,980,rv,Online,FALSE,NA,NA
2018-09-17,27,CA-98,de Leon,D,senate,0.3,56268,1300,NA,980,rv,Online,FALSE,NA,NA
2018-09-17,13,FL-98,Nelson,D,senate,0.45,55983,1455,1066,800,lv,Live Phone,FALSE,NA,NA
2018-09-17,13,FL-98,Scott,R,senate,0.44,55983,1455,1066,800,lv,Live Phone,FALSE,NA,NA
2018-09-17,10,ND-98,Heitkamp,D,senate,0.41000000000000003,55966,1455,9471066,650,lv,Live Phone,FALSE,NA,NA
2018-09-17,10,ND-98,Cramer,R,senate,0.51,55966,1455,9471066,650,lv,Live Phone,FALSE,NA,NA
2018-09-17,9,WV-98,Manchin,D,senate,0.46,55963,1455,1066,650,lv,NA,FALSE,NA,NA
2018-09-17,9,WV-98,Morrisey,R,senate,0.38,55963,1455,1066,650,lv,NA,FALSE,NA,NA
2018-09-17,6,PA-98,Casey,D,senate,0.48,55900,1114,NA,545,rv,NA,FALSE,NA,NA
2018-09-17,6,PA-98,Barletta,R,senate,0.3,55900,1114,NA,545,rv,NA,FALSE,NA,NA
2018-09-17,6,PA-98,Casey,D,senate,0.5,55900,1114,NA,204,lv,NA,FALSE,NA,NA
2018-09-17,6,PA-98,Barletta,R,senate,0.33,55900,1114,NA,204,lv,NA,FALSE,NA,NA
2018-09-17,4,MA-98,Warren,D,senate,0.56,55850,290,83,506,lv,Live Phone,FALSE,NA,NA
2018-09-17,4,MA-98,Diehl,R,senate,0.3,55850,290,83,506,lv,Live Phone,FALSE,NA,NA
2018-09-17,4,MA-98,Ayyadurai,I,senate,0.05,55850,290,83,506,lv,Live Phone,FALSE,NA,NA
2018-09-17,2,MT-98,Tester,D,senate,0.44,54138,1411,27,480,lv,Automated Phone,TRUE,REP,NA
2018-09-17,2,MT-98,Rosendale,R,senate,0.44,54138,1411,27,480,lv,Automated Phone,TRUE,REP,NA
2018-09-17,2,FL-98,Nelson,D,senate,0.45,55834,509,NA,603,lv,Live Phone,FALSE,NA,NA
2018-09-17,2,FL-98,Scott,R,senate,0.45,55834,509,NA,603,lv,Live Phone,FALSE,NA,NA
2018-09-18,5,CA-49,Levin,D,house,0.51,54107,1424,134,507,lv,Live Phone,FALSE,NA,NA
2018-09-18,5,CA-49,Harkey,R,house,0.41350000000000003,54107,1424,134,507,lv,Live Phone,FALSE,NA,NA
2018-09-18,5,CA-49,Levin,D,house,0.4997,54107,1424,134,507,rv,Live Phone,FALSE,NA,NA
2018-09-18,5,CA-49,Harkey,R,house,0.38420000000000004,54107,1424,134,507,rv,Live Phone,FALSE,NA,NA
2018-09-18,5,CO-06,Crow,D,house,0.49,55946,1107,681,400,lv,Live Phone,FALSE,DEM,NA
2018-09-18,5,CO-06,Coffman,R,house,0.38,55946,1107,681,400,lv,Live Phone,FALSE,DEM,NA
2018-09-18,2,IA-01,Finkenauer,D,house,0.515,54086,1424,134,502,lv,Live Phone,FALSE,NA,NA
2018-09-18,2,IA-01,Blum,R,house,0.3735,54086,1424,134,502,lv,Live Phone,FALSE,NA,NA
2018-09-18,2,IA-01,Finkenauer,D,house,0.47200000000000003,54086,1424,134,502,rv,Live Phone,FALSE,NA,NA
2018-09-18,2,IA-01,Blum,R,house,0.32920000000000005,54086,1424,134,502,rv,Live Phone,FALSE,NA,NA
2018-09-18,2,OH-01,Pureval,D,house,0.39,54170,24,762,400,lv,NA,FALSE,REP,NA
2018-09-18,2,OH-01,Chabot,R,house,0.46,54170,24,762,400,lv,NA,FALSE,REP,NA
2018-09-18,2,VA-07,Spanberger,D,house,0.47000000000000003,55892,1107,681,400,lv,NA,FALSE,DEM,NA
2018-09-18,2,VA-07,Brat,R,house,0.47000000000000003,55892,1107,681,400,lv,NA,FALSE,DEM,NA
2018-09-18,2,KS-03,Davids,D,house,0.4,55989,1056,NA,610,lv,NA,TRUE,REP,NA
2018-09-18,2,KS-03,Yoder,R,house,0.43,55989,1056,NA,610,lv,NA,TRUE,REP,NA
2018-09-18,2,OH-98,Brown,D,senate,0.525,54141,1008,1036,1003,lv,Automated Phone,FALSE,NA,NA
2018-09-18,2,OH-98,Renacci,R,senate,0.423,54141,1008,1036,1003,lv,Automated Phone,FALSE,NA,NA
2018-09-19,16,VA-10,Wexton,D,house,0.54,56096,1460,NA,1087,rv,IVR/Online,FALSE,NA,NA
2018-09-19,16,VA-10,Comstock,R,house,0.43,56096,1460,NA,1087,rv,IVR/Online,FALSE,NA,NA
2018-09-19,16,VA-10,Wexton,D,house,0.55,56096,1460,NA,866,lv,IVR/Online,FALSE,NA,NA
2018-09-19,16,VA-10,Comstock,R,house,0.43,56096,1460,NA,866,lv,IVR/Online,FALSE,NA,NA
2018-09-19,5,TX-32,Allred,D,house,0.4658,54108,1424,134,500,lv,Live Phone,FALSE,NA,NA
2018-09-19,5,TX-32,Sessions,R,house,0.48130000000000006,54108,1424,134,500,lv,Live Phone,FALSE,NA,NA
2018-09-19,5,TX-32,Allred,D,house,0.47250000000000003,54108,1424,134,500,rv,Live Phone,FALSE,NA,NA
2018-09-19,5,TX-32,Sessions,R,house,0.4839,54108,1424,134,500,rv,Live Phone,FALSE,NA,NA
2018-09-19,3,MT-01,Williams,D,house,0.42,55846,801,NA,710,lv,IVR/Online,FALSE,NA,NA
2018-09-19,3,MT-01,Gianforte,R,house,0.51,55846,801,NA,710,lv,IVR/Online,FALSE,NA,NA
2018-09-19,0,FL-06,Soderberg,D,house,0.425,54111,1357,NA,981,lv,Automated Phone,FALSE,NA,NA
2018-09-19,0,FL-06,Waltz,R,house,0.47500000000000003,54111,1357,NA,981,lv,Automated Phone,FALSE,NA,NA
2018-09-19,13,NV-98,Rosen,D,senate,0.44,56294,800,NA,513,rv,Live Phone,FALSE,NA,NA
2018-09-19,13,NV-98,Heller,R,senate,0.45,56294,800,NA,513,rv,Live Phone,FALSE,NA,NA
2018-09-19,13,FL-98,Nelson,D,senate,0.48,56295,800,NA,522,rv,Live Phone,FALSE,NA,NA
2018-09-19,13,FL-98,Scott,R,senate,0.45,56295,800,NA,522,rv,Live Phone,FALSE,NA,NA
2018-09-19,8,NJ-98,Menendez,D,senate,0.45299999999999996,55951,914,NA,531,lv,Live Phone,FALSE,NA,NA
2018-09-19,8,NJ-98,Hugin,R,senate,0.434,55951,914,NA,531,lv,Live Phone,FALSE,NA,NA
2018-09-19,5,FL-98,Nelson,D,senate,0.48,55924,750,12,622,lv,Live Phone,FALSE,REP,NA
2018-09-19,5,FL-98,Scott,R,senate,0.46,55924,750,12,622,lv,Live Phone,FALSE,REP,NA
2018-09-19,4,WV-98,Manchin,D,senate,0.48,56013,178,NA,601,lv,Automated Phone,TRUE,DEM,NA
2018-09-19,4,WV-98,Morrisey,R,senate,0.36,56013,178,NA,601,lv,Automated Phone,TRUE,DEM,NA
2018-09-19,3,MT-98,Tester,D,senate,0.49,55846,801,NA,710,lv,IVR/Online,FALSE,NA,NA
2018-09-19,3,MT-98,Rosendale,R,senate,0.45,55846,801,NA,710,lv,IVR/Online,FALSE,NA,NA
2018-09-19,2,AZ-98,Sinema,D,senate,0.445,55835,1102,NA,650,rv,IVR/Online,FALSE,NA,NA
2018-09-19,2,AZ-98,McSally,R,senate,0.39,55835,1102,NA,650,rv,IVR/Online,FALSE,NA,NA
2018-09-19,1,TX-98,O'Rourke,D,senate,0.45,54134,383,946,613,v,NA,FALSE,DEM,NA
2018-09-19,1,TX-98,Cruz,R,senate,0.48,54134,383,946,613,v,NA,FALSE,DEM,NA
2018-09-19,1,TX-98,O'Rourke,D,senate,0.46,54134,383,946,603,v,NA,FALSE,DEM,NA
2018-09-19,1,TX-98,Cruz,R,senate,0.49,54134,383,946,603,v,NA,FALSE,DEM,NA
2018-09-02,9,OH-98,Brown,D,senate,0.47000000000000003,53959,1189,981,1592,rv,NA,FALSE,NA,NA
2018-09-02,9,OH-98,Renacci,R,senate,0.31,53959,1189,981,1592,rv,NA,FALSE,NA,NA
2018-09-20,5,CA-22,Janz,D,house,0.41000000000000003,55915,460,1037,582,lv,NA,FALSE,NA,NA
2018-09-20,5,CA-22,Nunes,R,house,0.55,55915,460,1037,582,lv,NA,FALSE,NA,NA
2018-09-20,4,CA-21,Cox,D,house,0.39,55870,460,1037,555,lv,NA,FALSE,NA,NA
2018-09-20,4,CA-21,Valadao,R,house,0.5,55870,460,1037,555,lv,NA,FALSE,NA,NA
2018-09-20,3,KS-03,Davids,D,house,0.508,54169,1424,134,494,lv,Live Phone,FALSE,NA,NA
2018-09-20,3,KS-03,Yoder,R,house,0.43229999999999996,54169,1424,134,494,lv,Live Phone,FALSE,NA,NA
2018-09-20,3,KS-03,Davids,D,house,0.46880000000000005,54169,1424,134,494,rv,Live Phone,FALSE,NA,NA
2018-09-20,3,KS-03,Yoder,R,house,0.455,54169,1424,134,494,rv,Live Phone,FALSE,NA,NA
2018-09-20,3,CA-45,Porter,D,house,0.48,55945,907,681,400,lv,Live Phone,FALSE,DEM,NA
2018-09-20,3,CA-45,Walters,R,house,0.47000000000000003,55945,907,681,400,lv,Live Phone,FALSE,DEM,NA
2018-09-20,3,TX-32,Allred,D,house,0.47000000000000003,56009,907,681,600,lv,Live Phone,FALSE,DEM,NA
2018-09-20,3,TX-32,Sessions,R,house,0.46,56009,907,681,600,lv,Live Phone,FALSE,DEM,NA
2018-09-20,3,TX-32,Allred,D,house,0.5,56009,907,681,600,lv,Live Phone,FALSE,DEM,NA
2018-09-20,3,TX-32,Sessions,R,house,0.47000000000000003,56009,907,681,600,lv,Live Phone,FALSE,DEM,NA
2018-09-20,7,NY-98,Gillibrand,D,senate,0.61,55942,438,NA,701,lv,Live Phone,FALSE,NA,NA
2018-09-20,7,NY-98,Farley,R,senate,0.29,55942,438,NA,701,lv,Live Phone,FALSE,NA,NA
2018-09-20,4,NM-98,Heinrich,D,senate,0.3565,55901,1019,1061,932,lv,NA,FALSE,LIB,NA
2018-09-20,4,NM-98,Rich,R,senate,0.10039999999999999,55901,1019,1061,932,lv,NA,FALSE,LIB,NA
2018-09-21,5,NH-01,Pappas,D,house,0.55,55927,23,NA,400,rv,NA,FALSE,NA,NA
2018-09-21,5,NH-01,Edwards,R,house,0.33,55927,23,NA,400,rv,NA,FALSE,NA,NA
2018-09-21,5,NH-02,Kuster,D,house,0.54,55927,23,NA,400,rv,NA,FALSE,NA,NA
2018-09-21,5,NH-02,Negron,R,house,0.27,55927,23,NA,400,rv,NA,FALSE,NA,NA
2018-09-21,4,CA-45,Porter,D,house,0.4828,54175,1424,134,518,lv,Live Phone,FALSE,NA,NA
2018-09-21,4,CA-45,Walters,R,house,0.4336,54175,1424,134,518,lv,Live Phone,FALSE,NA,NA
2018-09-21,4,CA-45,Porter,D,house,0.4635,54175,1424,134,518,rv,Live Phone,FALSE,NA,NA
2018-09-21,4,CA-45,Walters,R,house,0.401,54175,1424,134,518,rv,Live Phone,FALSE,NA,NA
2018-09-21,4,PA-07,Wild,D,house,0.5018,55832,1424,134,539,lv,Live Phone,FALSE,NA,NA
2018-09-21,4,PA-07,Nothstein,R,house,0.4167,55832,1424,134,539,lv,Live Phone,FALSE,NA,NA
2018-09-21,4,PA-07,Wild,D,house,0.524,55832,1424,134,539,rv,Live Phone,FALSE,NA,NA
2018-09-21,4,PA-07,Nothstein,R,house,0.3865,55832,1424,134,539,rv,Live Phone,FALSE,NA,NA
2018-09-21,4,AK-01,Galvin,D,house,0.425,56122,1334,NA,500,lv,Live Phone,FALSE,NA,NA
2018-09-21,4,AK-01,Young,R,house,0.538,56122,1334,NA,500,lv,Live Phone,FALSE,NA,NA
2018-09-21,1,KS-01,LaPolice,D,house,0.33,55987,1239,NA,400,lv,NA,TRUE,DEM,NA
2018-09-21,1,KS-01,Marshall,R,house,0.44,55987,1239,NA,400,lv,NA,TRUE,DEM,NA
2018-09-21,4,MI-98,Stabenow,D,senate,0.56,55897,143,177683684685,600,lv,Live Phone,FALSE,NA,NA
