start_date,length,race,name,party,chamber,support,end_date,poll,pollster,sponsor,n,pop,method,internal,partisan,tracking
2018-10-20,6,IL-06,Roskam,R,house,0.3995,2018-10-26,56393,1424,134,497,rv,Live Phone,FALSE,NA,NA
2018-10-20,4,OH-01,Pureval,D,house,0.4082,2018-10-24,56372,1424,134,492,lv,Live Phone,FALSE,NA,NA
2018-10-20,4,OH-01,Chabot,R,house,0.495,2018-10-24,56372,1424,134,492,lv,Live Phone,FALSE,NA,NA
2018-10-20,4,OH-01,Pureval,D,house,0.408,2018-10-24,56372,1424,134,492,rv,Live Phone,FALSE,NA,NA
2018-10-20,4,OH-01,Chabot,R,house,0.43590000000000007,2018-10-24,56372,1424,134,492,rv,Live Phone,FALSE,NA,NA
2018-10-20,2,OH-12,O'Connor,D,house,0.47000000000000003,2018-10-22,56430,907,NA,570,lv,Live Phone,TRUE,DEM,NA
2018-10-20,2,OH-12,Balderson,R,house,0.47000000000000003,2018-10-22,56430,907,NA,570,lv,Live Phone,TRUE,DEM,NA
2018-10-20,2,GA-06,McBath,D,house,0.47000000000000003,2018-10-22,56463,1259,NA,400,lv,NA,TRUE,DEM,NA
2018-10-20,2,GA-06,Handel,R,house,0.48,2018-10-22,56463,1259,NA,400,lv,NA,TRUE,DEM,NA
2018-10-20,4,RI-S1,Whitehouse,D,senate,0.5529999999999999,2018-10-24,56518,153,298,416,lv,Live Phone,FALSE,NA,NA
2018-10-20,4,RI-S1,Flanders,R,senate,0.363,2018-10-24,56518,153,298,416,lv,Live Phone,FALSE,NA,NA
2018-10-20,2,MI-S1,Stabenow,D,senate,0.48,2018-10-22,56379,468,NA,605,lv,NA,TRUE,REP,NA
2018-10-20,2,MI-S1,James,R,senate,0.41000000000000003,2018-10-22,56379,468,NA,605,lv,NA,TRUE,REP,NA
2018-10-20,1,FL-S1,Nelson,D,senate,0.483,2018-10-21,56344,1357,972,1575,lv,Automated Phone,FALSE,NA,NA
2018-10-20,1,FL-S1,Scott,R,senate,0.48600000000000004,2018-10-21,56344,1357,972,1575,lv,Automated Phone,FALSE,NA,NA
2018-10-21,4,NJ-03,Kim,D,house,0.4399,2018-10-25,56403,1424,134,508,lv,Live Phone,FALSE,NA,NA
2018-10-21,4,NJ-03,MacArthur,R,house,0.446,2018-10-25,56403,1424,134,508,lv,Live Phone,FALSE,NA,NA
2018-10-21,4,NJ-03,Kim,D,house,0.39390000000000003,2018-10-25,56403,1424,134,508,rv,Live Phone,FALSE,NA,NA
2018-10-21,4,NJ-03,MacArthur,R,house,0.40850000000000003,2018-10-25,56403,1424,134,508,rv,Live Phone,FALSE,NA,NA
2018-10-21,4,CA-10,Harder,D,house,0.4728,2018-10-25,56405,1424,134,501,lv,Live Phone,FALSE,NA,NA
2018-10-21,4,CA-10,Denham,R,house,0.44920000000000004,2018-10-25,56405,1424,134,501,lv,Live Phone,FALSE,NA,NA
2018-10-21,4,CA-10,Harder,D,house,0.48340000000000005,2018-10-25,56405,1424,134,501,rv,Live Phone,FALSE,NA,NA
2018-10-21,4,CA-10,Denham,R,house,0.3921,2018-10-25,56405,1424,134,501,rv,Live Phone,FALSE,NA,NA
2018-10-21,4,IL-13,Londrigan,D,house,0.4097,2018-10-25,56445,1424,134,501,lv,Live Phone,FALSE,NA,NA
2018-10-21,4,IL-13,Davis,R,house,0.4608,2018-10-25,56445,1424,134,501,lv,Live Phone,FALSE,NA,NA
2018-10-21,4,IL-13,Londrigan,D,house,0.4232,2018-10-25,56445,1424,134,501,rv,Live Phone,FALSE,NA,NA
2018-10-21,4,IL-13,Davis,R,house,0.4217,2018-10-25,56445,1424,134,501,rv,Live Phone,FALSE,NA,NA
2018-10-21,1,PA-11,King,D,house,0.46,2018-10-22,56579,461,657,311,lv,Automated Phone,FALSE,NA,NA
2018-10-21,1,PA-11,Smucker,R,house,0.5,2018-10-22,56579,461,657,311,lv,Automated Phone,FALSE,NA,NA
2018-10-22,2,IA-04,Scholten,D,house,0.34,2018-10-24,56552,1418,NA,401,lv,NA,TRUE,REP,NA
2018-10-22,2,IA-04,King,R,house,0.52,2018-10-24,56552,1418,NA,401,lv,NA,TRUE,REP,NA
2018-10-22,2,IA-04,Peterson,I,house,0.02,2018-10-24,56552,1418,NA,401,lv,NA,TRUE,REP,NA
2018-10-22,1,KS-01,LaPolice,D,house,0.38,2018-10-23,56550,1239,NA,600,lv,Live Phone,TRUE,DEM,NA
2018-10-22,1,KS-01,Marshall,R,house,0.42,2018-10-23,56550,1239,NA,600,lv,Live Phone,TRUE,DEM,NA
2018-10-22,7,TN-S1,Bredesen,D,senate,0.44,2018-10-29,56681,1476,1110,495,lv,Live Phone,FALSE,NA,NA
2018-10-22,7,TN-S1,Blackburn,R,senate,0.44,2018-10-29,56681,1476,1110,495,lv,Live Phone,FALSE,NA,NA
2018-10-22,6,TX-S1,O'Rourke,D,senate,0.46,2018-10-28,56513,396,NA,1078,lv,Live Phone,FALSE,NA,NA
2018-10-22,6,TX-S1,Cruz,R,senate,0.51,2018-10-28,56513,396,NA,1078,lv,Live Phone,FALSE,NA,NA
2018-10-22,6,CT-S1,Murphy,D,senate,0.56,2018-10-28,56538,396,NA,1201,lv,Live Phone,FALSE,NA,NA
2018-10-22,6,CT-S1,Corey,R,senate,0.41000000000000003,2018-10-28,56538,396,NA,1201,lv,Live Phone,FALSE,NA,NA
2018-10-22,6,PA-S1,Casey,D,senate,0.5,2018-10-28,56628,1114,NA,537,rv,NA,FALSE,NA,NA
2018-10-22,6,PA-S1,Barletta,R,senate,0.31,2018-10-28,56628,1114,NA,537,rv,NA,FALSE,NA,NA
2018-10-22,6,PA-S1,Casey,D,senate,0.5,2018-10-28,56628,1114,NA,214,lv,NA,FALSE,NA,NA
2018-10-22,6,PA-S1,Barletta,R,senate,0.35000000000000003,2018-10-28,56628,1114,NA,214,lv,NA,FALSE,NA,NA
2018-10-22,2,MI-S1,Stabenow,D,senate,0.53,2018-10-24,56743,1166,801,800,lv,Live Phone,FALSE,NA,NA
2018-10-22,2,MI-S1,James,R,senate,0.43,2018-10-24,56743,1166,801,800,lv,Live Phone,FALSE,NA,NA
2018-10-22,1,FL-S1,Nelson,D,senate,0.49,2018-10-23,56419,801,NA,773,lv,IVR/Online,FALSE,NA,NA
2018-10-22,1,FL-S1,Scott,R,senate,0.45,2018-10-23,56419,801,NA,773,lv,IVR/Online,FALSE,NA,NA
2018-10-22,1,AZ-S1,Sinema,D,senate,0.45,2018-10-23,56625,1293,NA,600,lv,NA,FALSE,NA,NA
2018-10-22,1,AZ-S1,McSally,R,senate,0.52,2018-10-23,56625,1293,NA,600,lv,NA,FALSE,NA,NA
2018-10-23,4,NY-11,Rose,D,house,0.40490000000000004,2018-10-27,56476,1424,134,495,lv,Live Phone,FALSE,NA,NA
2018-10-23,4,NY-11,Donovan,R,house,0.438,2018-10-27,56476,1424,134,495,lv,Live Phone,FALSE,NA,NA
2018-10-23,4,NY-11,Rose,D,house,0.3925,2018-10-27,56476,1424,134,495,rv,Live Phone,FALSE,NA,NA
2018-10-23,4,NY-11,Donovan,R,house,0.37229999999999996,2018-10-27,56476,1424,134,495,rv,Live Phone,FALSE,NA,NA
2018-10-23,3,PA-10,Scott,D,house,0.4303,2018-10-26,56446,1424,134,498,lv,Live Phone,FALSE,NA,NA
2018-10-23,3,PA-10,Perry,R,house,0.446,2018-10-26,56446,1424,134,498,lv,Live Phone,FALSE,NA,NA
2018-10-23,3,PA-10,Scott,D,house,0.4164,2018-10-26,56446,1424,134,498,rv,Live Phone,FALSE,NA,NA
2018-10-23,3,PA-10,Perry,R,house,0.42490000000000006,2018-10-26,56446,1424,134,498,rv,Live Phone,FALSE,NA,NA
2018-10-23,2,NE-02,Eastman,D,house,0.45,2018-10-25,56515,788,789,350,lv,Live Phone,FALSE,DEM,NA
2018-10-23,2,NE-02,Bacon,R,house,0.52,2018-10-25,56515,788,789,350,lv,Live Phone,FALSE,DEM,NA
2018-10-23,2,PA-09,Wolff,D,house,0.36,2018-10-25,56581,461,11071108,271,lv,Automated Phone,FALSE,NA,NA
2018-10-23,2,PA-09,Meuser,R,house,0.5700000000000001,2018-10-25,56581,461,11071108,271,lv,Automated Phone,FALSE,NA,NA
2018-10-23,1,NY-23,Mitrano,D,house,0.47000000000000003,2018-10-24,56475,1365,NA,510,lv,Online,TRUE,DEM,NA
2018-10-23,1,NY-23,Reed,R,house,0.49,2018-10-24,56475,1365,NA,510,lv,Online,TRUE,DEM,NA
2018-10-23,4,FL-S1,Nelson,D,senate,0.4789,2018-10-27,56450,1424,134,737,lv,Live Phone,FALSE,NA,NA
2018-10-23,4,FL-S1,Scott,R,senate,0.4436,2018-10-27,56450,1424,134,737,lv,Live Phone,FALSE,NA,NA
2018-10-23,4,FL-S1,Nelson,D,senate,0.49590000000000006,2018-10-27,56450,1424,134,737,rv,Live Phone,FALSE,NA,NA
2018-10-23,4,FL-S1,Scott,R,senate,0.3785,2018-10-27,56450,1424,134,737,rv,Live Phone,FALSE,NA,NA
2018-10-23,4,AZ-S1,Sinema,D,senate,0.5,2018-10-27,56539,1205,132,506,lv,Live Phone,FALSE,NA,NA
2018-10-23,4,AZ-S1,McSally,R,senate,0.44,2018-10-27,56539,1205,132,506,lv,Live Phone,FALSE,NA,NA
2018-10-23,4,AZ-S1,Sinema,D,senate,0.49,2018-10-27,56539,1205,132,793,rv,Live Phone,FALSE,NA,NA
2018-10-23,4,AZ-S1,McSally,R,senate,0.43,2018-10-27,56539,1205,132,793,rv,Live Phone,FALSE,NA,NA
2018-10-23,4,AZ-S1,Sinema,D,senate,0.47000000000000003,2018-10-27,56539,1205,132,506,lv,Live Phone,FALSE,NA,NA
2018-10-23,4,AZ-S1,McSally,R,senate,0.44,2018-10-27,56539,1205,132,506,lv,Live Phone,FALSE,NA,NA
2018-10-23,4,AZ-S1,Sinema,D,senate,0.45,2018-10-27,56539,1205,132,793,rv,Live Phone,FALSE,NA,NA
2018-10-23,4,AZ-S1,McSally,R,senate,0.43,2018-10-27,56539,1205,132,793,rv,Live Phone,FALSE,NA,NA
2018-10-23,4,NE-S1,Raybould,D,senate,0.39,2018-10-27,56561,788,789,683,lv,Live Phone,FALSE,DEM,NA
2018-10-23,4,NE-S1,Fischer,R,senate,0.54,2018-10-27,56561,788,789,683,lv,Live Phone,FALSE,DEM,NA
2018-10-23,4,TN-S1,Bredesen,D,senate,0.46,2018-10-27,56577,1205,132,471,lv,Live Phone,FALSE,NA,NA
2018-10-23,4,TN-S1,Blackburn,R,senate,0.51,2018-10-27,56577,1205,132,471,lv,Live Phone,FALSE,NA,NA
2018-10-23,4,TN-S1,Bredesen,D,senate,0.46,2018-10-27,56577,1205,132,764,rv,Live Phone,FALSE,NA,NA
2018-10-23,4,TN-S1,Blackburn,R,senate,0.49,2018-10-27,56577,1205,132,764,rv,Live Phone,FALSE,NA,NA
2018-10-23,3,AZ-S1,Sinema,D,senate,0.47000000000000003,2018-10-26,56497,568,133,972,lv,Online,FALSE,NA,NA
2018-10-23,3,AZ-S1,McSally,R,senate,0.44,2018-10-26,56497,568,133,972,lv,Online,FALSE,NA,NA
2018-10-23,3,FL-S1,Nelson,D,senate,0.46,2018-10-26,56498,568,133,991,lv,Online,FALSE,NA,NA
2018-10-23,3,FL-S1,Scott,R,senate,0.46,2018-10-26,56498,568,133,991,lv,Online,FALSE,NA,NA
2018-10-23,3,IN-S1,Donnelly,D,senate,0.43,2018-10-26,56499,568,133,975,lv,Online,FALSE,NA,NA
2018-10-23,3,IN-S1,Braun,R,senate,0.46,2018-10-26,56499,568,133,975,lv,Online,FALSE,NA,NA
2018-10-23,3,FL-S1,Nelson,D,senate,0.47000000000000003,2018-10-26,56537,509,NA,1051,lv,Live Phone,FALSE,NA,NA
2018-10-23,3,FL-S1,Scott,R,senate,0.46,2018-10-26,56537,509,NA,1051,lv,Live Phone,FALSE,NA,NA
2018-10-23,1,ND-S1,Heitkamp,D,senate,0.455,2018-10-24,56566,1250,NA,1498,lv,NA,FALSE,NA,NA
2018-10-23,1,ND-S1,Cramer,R,senate,0.545,2018-10-24,56566,1250,NA,1498,lv,NA,FALSE,NA,NA
2018-10-24,5,NY-27,McMurray,D,house,0.3987,2018-10-29,56491,1424,134,501,lv,Live Phone,FALSE,NA,NA
2018-10-24,5,NY-27,Collins,R,house,0.4426,2018-10-29,56491,1424,134,501,lv,Live Phone,FALSE,NA,NA
2018-10-24,5,NY-27,McMurray,D,house,0.4115,2018-10-29,56491,1424,134,501,rv,Live Phone,FALSE,NA,NA
2018-10-24,5,NY-27,Collins,R,house,0.42060000000000003,2018-10-29,56491,1424,134,501,rv,Live Phone,FALSE,NA,NA
2018-10-24,4,NY-19,Delgado,D,house,0.49,2018-10-28,56540,320,NA,372,lv,Live Phone,FALSE,NA,NA
2018-10-24,4,NY-19,Faso,R,house,0.44,2018-10-28,56540,320,NA,372,lv,Live Phone,FALSE,NA,NA
2018-10-24,4,NY-19,Delgado,D,house,0.51,2018-10-28,56540,320,NA,372,lv,Live Phone,FALSE,NA,NA
2018-10-24,4,NY-19,Faso,R,house,0.43,2018-10-28,56540,320,NA,372,lv,Live Phone,FALSE,NA,NA
2018-10-24,4,NY-19,Delgado,D,house,0.48,2018-10-28,56540,320,NA,372,lv,Live Phone,FALSE,NA,NA
2018-10-24,4,NY-19,Faso,R,house,0.46,2018-10-28,56540,320,NA,372,lv,Live Phone,FALSE,NA,NA
2018-10-24,4,NC-02,Coleman,D,house,0.4,2018-10-28,56542,460,158,565,lv,NA,FALSE,NA,NA
2018-10-24,4,NC-02,Holding,R,house,0.49,2018-10-28,56542,460,158,565,lv,NA,FALSE,NA,NA
2018-10-24,2,UT-04,McAdams,D,house,0.45439999999999997,2018-10-26,56477,1424,134,526,lv,Live Phone,FALSE,NA,NA
2018-10-24,2,UT-04,Love,R,house,0.45130000000000003,2018-10-26,56477,1424,134,526,lv,Live Phone,FALSE,NA,NA
2018-10-24,2,UT-04,McAdams,D,house,0.44170000000000004,2018-10-26,56477,1424,134,526,rv,Live Phone,FALSE,NA,NA
2018-10-24,2,UT-04,Love,R,house,0.4437,2018-10-26,56477,1424,134,526,rv,Live Phone,FALSE,NA,NA
2018-10-24,2,NM-01,Haaland,D,house,0.514,2018-10-26,56508,1102,NA,327,lv,IVR/Online,FALSE,NA,NA
2018-10-24,2,NM-01,Arnold-Jones,R,house,0.414,2018-10-26,56508,1102,NA,327,lv,IVR/Online,FALSE,NA,NA
2018-10-24,2,NM-02,Small,D,house,0.47200000000000003,2018-10-26,56508,1102,NA,278,lv,IVR/Online,FALSE,NA,NA
2018-10-24,2,NM-02,Herrell,R,house,0.46799999999999997,2018-10-26,56508,1102,NA,278,lv,IVR/Online,FALSE,NA,NA
2018-10-24,2,NM-03,Lujan,D,house,0.542,2018-10-26,56508,1102,NA,331,lv,IVR/Online,FALSE,NA,NA
2018-10-24,2,NM-03,McFall,R,house,0.37200000000000005,2018-10-26,56508,1102,NA,331,lv,IVR/Online,FALSE,NA,NA
2018-10-24,2,MT-01,Williams,D,house,0.48,2018-10-26,56546,801,NA,782,lv,Live Phone/Online,FALSE,NA,NA
2018-10-24,2,MT-01,Gianforte,R,house,0.48,2018-10-26,56546,801,NA,782,lv,Live Phone/Online,FALSE,NA,NA
2018-10-24,1,NE-01,McClure,D,house,0.39,2018-10-25,56474,1365,NA,742,lv,Online,FALSE,NA,NA
2018-10-24,1,NE-01,Fortenberry,R,house,0.55,2018-10-25,56474,1365,NA,742,lv,Online,FALSE,NA,NA
2018-10-24,9,AZ-S1,Sinema,D,senate,0.46,2018-11-02,56810,801,NA,1165,lv,Live Phone/Online,FALSE,NA,NA
2018-10-24,9,AZ-S1,McSally,R,senate,0.47000000000000003,2018-11-02,56810,801,NA,1165,lv,Live Phone/Online,FALSE,NA,NA
2018-10-24,6,AZ-S1,Sinema,D,senate,0.42700000000000005,2018-10-30,56710,1416,747,1400,lv,IVR/Online,FALSE,NA,TRUE
2018-10-24,6,AZ-S1,McSally,R,senate,0.47500000000000003,2018-10-30,56710,1416,747,1400,lv,IVR/Online,FALSE,NA,TRUE
2018-10-24,6,FL-S1,Nelson,D,senate,0.434,2018-10-30,56711,1416,747,1400,lv,IVR/Online,FALSE,NA,TRUE
2018-10-24,6,FL-S1,Scott,R,senate,0.443,2018-10-30,56711,1416,747,1400,lv,IVR/Online,FALSE,NA,TRUE
2018-10-24,6,NV-S1,Rosen,D,senate,0.456,2018-10-30,56712,1416,747,1400,lv,IVR/Online,FALSE,NA,TRUE
2018-10-24,6,NV-S1,Heller,R,senate,0.42700000000000005,2018-10-30,56712,1416,747,1400,lv,IVR/Online,FALSE,NA,TRUE
2018-10-24,6,IN-S1,Donnelly,D,senate,0.41600000000000004,2018-10-30,56713,1416,747,1400,lv,Online,FALSE,NA,TRUE
2018-10-24,6,IN-S1,Braun,R,senate,0.42100000000000004,2018-10-30,56713,1416,747,1400,lv,Online,FALSE,NA,TRUE
2018-10-24,6,MO-S1,McCaskill,D,senate,0.46,2018-10-30,56714,1416,747,1400,lv,IVR/Online,FALSE,NA,TRUE
2018-10-24,6,MO-S1,Hawley,R,senate,0.441,2018-10-30,56714,1416,747,1400,lv,IVR/Online,FALSE,NA,TRUE
2018-10-24,6,MT-S1,Tester,D,senate,0.478,2018-10-30,56715,1416,747,700,lv,Online,FALSE,NA,TRUE
2018-10-24,6,MT-S1,Rosendale,R,senate,0.401,2018-10-30,56715,1416,747,700,lv,Online,FALSE,NA,TRUE
2018-10-24,5,AZ-S1,Sinema,D,senate,0.48,2018-10-29,56600,1361,143,867,rv,Live Phone,FALSE,NA,NA
2018-10-24,5,AZ-S1,McSally,R,senate,0.45,2018-10-29,56600,1361,143,867,rv,Live Phone,FALSE,NA,NA
2018-10-24,5,AZ-S1,Sinema,D,senate,0.51,2018-10-29,56600,1361,143,702,lv,Live Phone,FALSE,NA,NA
2018-10-24,5,AZ-S1,McSally,R,senate,0.47000000000000003,2018-10-29,56600,1361,143,702,lv,Live Phone,FALSE,NA,NA
2018-10-24,5,NV-S1,Rosen,D,senate,0.44,2018-10-29,56601,1361,143,807,rv,Live Phone,FALSE,NA,NA
2018-10-24,5,NV-S1,Heller,R,senate,0.41000000000000003,2018-10-29,56601,1361,143,807,rv,Live Phone,FALSE,NA,NA
2018-10-24,5,NV-S1,Rosen,D,senate,0.48,2018-10-29,56601,1361,143,622,lv,Live Phone,FALSE,NA,NA
2018-10-24,5,NV-S1,Heller,R,senate,0.45,2018-10-29,56601,1361,143,622,lv,Live Phone,FALSE,NA,NA
2018-10-24,5,FL-S1,Nelson,D,senate,0.46,2018-10-29,56640,1361,143,887,rv,Live Phone,FALSE,NA,NA
2018-10-24,5,FL-S1,Scott,R,senate,0.46,2018-10-29,56640,1361,143,887,rv,Live Phone,FALSE,NA,NA
2018-10-24,5,FL-S1,Nelson,D,senate,0.49,2018-10-29,56640,1361,143,781,lv,Live Phone,FALSE,NA,NA
2018-10-24,5,FL-S1,Scott,R,senate,0.47000000000000003,2018-10-29,56640,1361,143,781,lv,Live Phone,FALSE,NA,NA
2018-10-24,5,TN-S1,Bredesen,D,senate,0.46,2018-10-29,56641,1361,143,871,rv,Live Phone,FALSE,NA,NA
2018-10-24,5,TN-S1,Blackburn,R,senate,0.47000000000000003,2018-10-29,56641,1361,143,871,rv,Live Phone,FALSE,NA,NA
2018-10-24,5,TN-S1,Bredesen,D,senate,0.45,2018-10-29,56641,1361,143,764,lv,Live Phone,FALSE,NA,NA
2018-10-24,5,TN-S1,Blackburn,R,senate,0.49,2018-10-29,56641,1361,143,764,lv,Live Phone,FALSE,NA,NA
2018-10-24,4,MA-S1,Warren,D,senate,0.556,2018-10-28,56512,458,68,500,lv,Live Phone,FALSE,NA,NA
2018-10-24,4,MA-S1,Diehl,R,senate,0.344,2018-10-28,56512,458,68,500,lv,Live Phone,FALSE,NA,NA
2018-10-24,4,MA-S1,Ayyadurai,I,senate,0.044000000000000004,2018-10-28,56512,458,68,500,lv,Live Phone,FALSE,NA,NA
2018-10-24,4,WI-S1,Baldwin,D,senate,0.54,2018-10-28,56602,1075,NA,1154,lv,Live Phone,FALSE,NA,NA
2018-10-24,4,WI-S1,Vukmir,R,senate,0.43,2018-10-28,56602,1075,NA,1154,lv,Live Phone,FALSE,NA,NA
2018-10-24,4,WI-S1,Baldwin,D,senate,0.52,2018-10-28,56602,1075,NA,1400,rv,Live Phone,FALSE,NA,NA
2018-10-24,4,WI-S1,Vukmir,R,senate,0.42,2018-10-28,56602,1075,NA,1400,rv,Live Phone,FALSE,NA,NA
2018-10-24,4,IN-S1,Donnelly,D,senate,0.43,2018-10-28,56612,1205,132,800,rv,Live Phone,FALSE,NA,NA
2018-10-24,4,IN-S1,Braun,R,senate,0.4,2018-10-28,56612,1205,132,800,rv,Live Phone,FALSE,NA,NA
2018-10-24,4,IN-S1,Donnelly,D,senate,0.48,2018-10-28,56612,1205,132,496,lv,Live Phone,FALSE,NA,NA
2018-10-24,4,IN-S1,Braun,R,senate,0.46,2018-10-28,56612,1205,132,496,lv,Live Phone,FALSE,NA,NA
2018-10-24,4,IN-S1,Donnelly,D,senate,0.45,2018-10-28,56612,1205,132,496,lv,Live Phone,FALSE,NA,NA
2018-10-24,4,IN-S1,Braun,R,senate,0.42,2018-10-28,56612,1205,132,496,lv,Live Phone,FALSE,NA,NA
2018-10-24,4,IN-S1,Donnelly,D,senate,0.47000000000000003,2018-10-28,56612,1205,132,800,rv,Live Phone,FALSE,NA,NA
2018-10-24,4,IN-S1,Braun,R,senate,0.45,2018-10-28,56612,1205,132,800,rv,Live Phone,FALSE,NA,NA
2018-10-24,2,MI-S1,Stabenow,D,senate,0.519,2018-10-26,56507,1102,NA,822,lv,IVR/Online,FALSE,NA,NA
2018-10-24,2,MI-S1,James,R,senate,0.425,2018-10-26,56507,1102,NA,822,lv,IVR/Online,FALSE,NA,NA
2018-10-24,2,NM-S1,Heinrich,D,senate,0.48,2018-10-26,56508,1102,NA,936,lv,IVR/Online,FALSE,NA,NA
2018-10-24,2,NM-S1,Rich,R,senate,0.315,2018-10-26,56508,1102,NA,936,lv,IVR/Online,FALSE,NA,NA
2018-10-24,2,NJ-S1,Menendez,D,senate,0.473,2018-10-26,56509,1102,NA,659,lv,IVR/Online,FALSE,NA,NA
2018-10-24,2,NJ-S1,Hugin,R,senate,0.42,2018-10-26,56509,1102,NA,659,lv,IVR/Online,FALSE,NA,NA
2018-10-24,2,MT-S1,Tester,D,senate,0.48,2018-10-26,56546,801,NA,782,lv,Live Phone/Online,FALSE,NA,NA
2018-10-24,2,MT-S1,Rosendale,R,senate,0.45,2018-10-26,56546,801,NA,782,lv,Live Phone/Online,FALSE,NA,NA
2018-10-24,2,NV-S1,Rosen,D,senate,0.47000000000000003,2018-10-26,56683,801,NA,773,lv,Live Phone/Online,FALSE,NA,NA
2018-10-24,2,NV-S1,Heller,R,senate,0.45,2018-10-26,56683,801,NA,773,lv,Live Phone/Online,FALSE,NA,NA
2018-10-24,1,MO-S1,McCaskill,D,senate,0.45,2018-10-25,56493,1056,421,1376,lv,NA,FALSE,NA,NA
2018-10-24,1,MO-S1,Hawley,R,senate,0.49,2018-10-25,56493,1056,421,1376,lv,NA,FALSE,NA,NA
2018-10-24,1,MO-S1,O'Dear,I,senate,0.01,2018-10-25,56493,1056,421,1376,lv,NA,FALSE,NA,NA
2018-10-25,4,CA-50,Campa-Najjar,D,house,0.45,2018-10-29,56547,460,443804,547,lv,IVR/Online,FALSE,NA,NA
2018-10-25,4,CA-50,Hunter,R,house,0.48,2018-10-29,56547,460,443804,547,lv,IVR/Online,FALSE,NA,NA
2018-10-25,4,NJ-07,Malinowski,D,house,0.47000000000000003,2018-10-29,56599,320,NA,356,lv,Live Phone,FALSE,NA,NA
2018-10-25,4,NJ-07,Lance,R,house,0.44,2018-10-29,56599,320,NA,356,lv,Live Phone,FALSE,NA,NA
2018-10-25,4,NJ-07,Malinowski,D,house,0.48,2018-10-29,56599,320,NA,356,lv,Live Phone,FALSE,NA,NA
2018-10-25,4,NJ-07,Lance,R,house,0.43,2018-10-29,56599,320,NA,356,lv,Live Phone,FALSE,NA,NA
2018-10-25,4,NJ-07,Malinowski,D,house,0.46,2018-10-29,56599,320,NA,356,lv,Live Phone,FALSE,NA,NA
2018-10-25,4,NJ-07,Lance,R,house,0.46,2018-10-29,56599,320,NA,356,lv,Live Phone,FALSE,NA,NA
2018-10-25,3,CA-25,Hill,D,house,0.43979999999999997,2018-10-28,56492,1424,134,504,lv,Live Phone,FALSE,NA,NA
2018-10-25,3,CA-25,Knight,R,house,0.484,2018-10-28,56492,1424,134,504,lv,Live Phone,FALSE,NA,NA
2018-10-25,3,CA-25,Hill,D,house,0.4108,2018-10-28,56492,1424,134,504,rv,Live Phone,FALSE,NA,NA
2018-10-25,3,CA-25,Knight,R,house,0.4604,2018-10-28,56492,1424,134,504,rv,Live Phone,FALSE,NA,NA
2018-10-25,3,NY-27,McMurray,D,house,0.47000000000000003,2018-10-28,56516,495,NA,400,lv,Live Phone,TRUE,DEM,NA
2018-10-25,3,NY-27,Collins,R,house,0.43,2018-10-28,56516,495,NA,400,lv,Live Phone,TRUE,DEM,NA
2018-10-25,3,FL-27,Shalala,D,house,0.49,2018-10-28,56555,933,451,500,lv,NA,TRUE,DEM,NA
2018-10-25,3,FL-27,Salazar,R,house,0.39,2018-10-28,56555,933,451,500,lv,NA,TRUE,DEM,NA
2018-10-25,3,VA-10,Wexton,D,house,0.54,2018-10-28,56656,1460,NA,446,lv,Live Phone,FALSE,NA,NA
2018-10-25,3,VA-10,Comstock,R,house,0.43,2018-10-28,56656,1460,NA,446,lv,Live Phone,FALSE,NA,NA
2018-10-25,2,IA-03,Axne,D,house,0.4339,2018-10-27,56489,1424,134,504,lv,Live Phone,FALSE,NA,NA
2018-10-25,2,IA-03,Young,R,house,0.4123,2018-10-27,56489,1424,134,504,lv,Live Phone,FALSE,NA,NA
2018-10-25,2,IA-03,Axne,D,house,0.4019,2018-10-27,56489,1424,134,504,rv,Live Phone,FALSE,NA,NA
2018-10-25,2,IA-03,Young,R,house,0.3904,2018-10-27,56489,1424,134,504,rv,Live Phone,FALSE,NA,NA
2018-10-25,1,OH-07,Harbaugh,D,house,0.43,2018-10-26,56551,1365,NA,682,lv,NA,TRUE,DEM,NA
2018-10-25,1,OH-07,Gibbs,R,house,0.49,2018-10-26,56551,1365,NA,682,lv,NA,TRUE,DEM,NA
2018-10-25,1,PA-13,Ottaway,D,house,0.36,2018-10-26,56607,461,657,303,lv,Automated Phone,FALSE,NA,NA
2018-10-25,1,PA-13,Joyce,R,house,0.5700000000000001,2018-10-26,56607,461,657,303,lv,Automated Phone,FALSE,NA,NA
2018-10-25,0,UT-04,McAdams,D,house,0.4951,2018-10-25,56524,753,1106,936,lv,Live Phone,FALSE,NA,NA
2018-10-25,0,UT-04,Love,R,house,0.4305,2018-10-25,56524,753,1106,936,lv,Live Phone,FALSE,NA,NA
2018-10-25,6,NJ-S1,Menendez,D,senate,0.513,2018-10-31,56677,914,NA,598,lv,Live Phone,FALSE,NA,NA
2018-10-25,6,NJ-S1,Hugin,R,senate,0.39299999999999996,2018-10-31,56677,914,NA,598,lv,Live Phone,FALSE,NA,NA
2018-10-25,5,CA-S1,Feinstein,D,senate,0.409,2018-10-30,56731,1238,NA,900,lv,Live Phone/Online,FALSE,NA,NA
2018-10-25,5,CA-S1,de Leon,D,senate,0.35200000000000004,2018-10-30,56731,1238,NA,900,lv,Live Phone/Online,FALSE,NA,NA
2018-10-25,3,FL-S1,Nelson,D,senate,0.45,2018-10-28,56554,458,135,500,lv,Live Phone,FALSE,NA,NA
